file,checkpoint,dataset,teacher,student,target,loss_name,model_type,model,epochs,stages,stage_transition_epoch,selection_metric,selection_reason,best_epoch,best_stage,best_epoch_index,best_stage_int,first_train_loss,first_train_ce,first_train_mse,first_train_top1,first_train_top5,first_val_loss,first_val_ce,first_val_mse,first_val_top1,first_val_top5,best_train_loss,best_train_ce,best_train_mse,best_train_top1,best_train_top5,best_val_loss,best_val_ce,best_val_mse,best_val_top1,best_val_top5,final_train_loss,final_train_ce,final_train_mse,final_train_top1,final_train_top5,final_val_loss,final_val_ce,final_val_mse,final_val_top1,final_val_top5,test_loss,test_ce,test_mse,test_top1,test_top5,max_val_loss,min_val_loss,max_val_ce,min_val_ce,max_val_mse,min_val_mse,max_val_top1,min_val_top1,max_val_top5,min_val_top5,val_top1_final_drop,val_loss_reduction,train_loss_reduction,val_mse_increase_from_min,best_gap_top1_train_minus_val,best_gap_loss_val_minus_train,best_gap_mse_val_minus_train,final_gap_top1_train_minus_val,final_gap_loss_val_minus_train,final_gap_mse_val_minus_train,classification_metric_available,val_mse_increase_from_min_pct,val_loss_increase_from_min_pct,warnings,concern_level,vs_baseline_top1
aircraft_convnext_tiny_student_s_pregap_mse.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse.pt,aircraft,convnext_tiny,student_s,pregap,mse,distilled,student_s distilled,30,,,val_mse,lowest validation MSE for MSE-only distillation,27,,27,,2.1188041623223666,0.0,2.1188041623223666,0.0,0.0,1.718281273651581,0.0,1.718281273651581,0.0,0.0,1.3469573812135767,0.0,1.3469573812135767,0.0,0.0,1.3816337164121457,0.0,1.3816337164121457,0.0,0.0,1.3447008020661875,0.0,1.3447008020661875,0.0,0.0,1.3820990687406638,0.0,1.3820990687406638,0.0,0.0,1.3756160841237093,0.0,1.3756160841237093,0.0,0.0,1.718281273651581,1.3816337164121457,0.0,0.0,1.718281273651581,1.3816337164121457,0.0,0.0,0.0,0.0,0.0,0.3361822049109171,0.7741033602561791,0.00046535232851807606,0.0,0.03467633519856905,0.03467633519856905,0.0,0.03739826667447632,0.03739826667447632,False,0.03368130952438772,0.03368130952438772,,low,
aircraft_convnext_tiny_student_s_pregap_mse_ce.json,checkpoints/students/aircraft_convnext_tiny_student_s_pregap_mse_ce.pt,aircraft,convnext_tiny,student_s,pregap,mse_ce,distilled,student_s distilled,30,,,val_top1,highest validation Top-1,29,,29,,7.500815591199998,4.786581697046364,2.7142338895769127,1.9496100779844032,8.608278344331135,7.276708808633396,4.625952390303956,2.65075639314992,2.7002700270027002,11.641164116411641,4.420276589213407,2.819551224328117,1.6007253646707564,28.314337131429305,62.56748650155528,4.635183718195199,2.971520340052804,1.6636633918766786,23.552355235523553,57.00570057005701,4.454331472095931,2.856707956809517,1.5976235038446107,28.284343131373724,60.37792441511698,4.6334418410694065,2.967983278969262,1.6654585540884792,23.462346234623464,57.48574857485749,4.594908211133232,2.9368436249962735,1.6580646042705047,24.152415241524153,57.57575757575758,7.276708808633396,4.6334418410694065,4.762815075595923,2.967983278969262,2.65075639314992,1.6616074938764094,23.552355235523553,2.7002700270027002,57.48574857485749,11.641164116411641,0.09000900090008912,2.6432669675639895,3.0464841191040666,0.0038510602120698234,4.761981895905752,0.21490712898179165,0.06293802720592212,4.82199689675026,0.17911036897347543,0.06783505024386849,True,0.23176714273751742,0.0,,low,16.771677167716774
aircraft_convnext_tiny_teacher.json,checkpoints/teachers/aircraft_convnext_tiny_classifier.pt,aircraft,convnext_tiny,,,,teacher,convnext_tiny,45,"1,2",30.5,val_top1,highest validation Top-1,13,2.0,43,2.0,4.478263136435213,,,3.359328134373125,14.097180559310502,4.273831289235872,,,7.860786078607861,23.222322232223224,0.7316633466123891,,,83.20335932355765,96.5506898620276,1.4429646594063712,,,58.83588358835883,87.66876687668767,0.6897214253147562,,,83.98320335017469,96.94061187762448,1.4481844703267008,,,58.715871587158716,87.48874887488749,1.4309402440640793,,,58.68586858685869,87.998799879988,4.273831289235872,1.4429646594063712,,,,,58.83588358835883,7.860786078607861,87.66876687668767,23.222322232223224,0.12001200120011646,2.8256468189091715,3.7885417111204562,,24.367475735198816,0.7113013127939821,,25.267331763015974,0.7584630450119446,,True,,0.36174211795852595,train-val Top-1 gap 25.3 pp (overfitting),medium,
aircraft_resnet50_student_l_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse.pt,aircraft,resnet50,student_l,postgap,mse,distilled,student_l distilled,30,,,val_mse,lowest validation MSE for MSE-only distillation,29,,29,,0.12935868088864394,0.0,0.12935868088864394,0.0,0.0,0.11038959420437287,0.0,0.11038959420437287,0.0,0.0,0.08727800381723534,0.0,0.08727800381723534,0.0,0.0,0.08575526858964125,0.0,0.08575526858964125,0.0,0.0,0.0872503248388065,0.0,0.0872503248388065,0.0,0.0,0.08575609386047729,0.0,0.08575609386047729,0.0,0.0,0.086059950149045,0.0,0.086059950149045,0.0,0.0,0.11038959420437287,0.08575526858964125,0.0,0.0,0.11038959420437287,0.08575526858964125,0.0,0.0,0.0,0.0,0.0,0.02463350034389558,0.04210835604983744,8.252708360440009e-07,0.0,-0.0015227352275940936,-0.0015227352275940936,0.0,-0.0014942309783292085,-0.0014942309783292085,False,0.0009623558407741829,0.0009623558407741829,,low,
aircraft_resnet50_student_l_postgap_mse_ce.json,checkpoints/students/aircraft_resnet50_student_l_postgap_mse_ce.pt,aircraft,resnet50,student_l,postgap,mse_ce,distilled,student_l distilled,30,,,val_top1,highest validation Top-1,28,,28,,10.372313392469822,9.909378949367293,0.462934456296359,1.1097780443911218,6.208758247206149,7.324669240796455,7.112275845647538,0.2123933869897157,1.3801380138013801,5.9105910591059105,4.334982622291918,4.183105249067374,0.15187737748840288,6.868626274745051,21.445710857828434,4.353320545381946,4.189869768512954,0.16345077234007666,6.960696069606961,20.912091209120913,4.304771653892183,4.152674994786199,0.15209666068817085,7.588482303539292,22.765446909473695,4.401436890562912,4.234984655692132,0.16645223705252835,6.960696069606961,20.792079207920793,4.3517608346432635,4.187206012795646,0.16455481467646163,6.960696069606961,21.45214521452145,7.340171956744167,4.353320545381946,7.112275845647538,4.189869768512954,0.23933024696408897,0.1627150329202637,6.960696069606961,1.08010801080108,21.512151215121513,5.1305130513051305,0.0,2.923232350233543,6.067541738577639,0.0037372041322646377,-0.09206979486191003,0.01833792309002824,0.011573394851673774,0.6277862339323317,0.09666523667072902,0.014355576364357497,True,2.296778647425898,1.1052791697594666,,low,-28.65286528652865
aircraft_resnet50_student_l_pregap_mse.json,checkpoints/students/aircraft_resnet50_student_l_pregap_mse.pt,aircraft,resnet50,student_l,pregap,mse,distilled,student_l distilled,30,,,val_mse,lowest validation MSE for MSE-only distillation,29,,29,,1.3076542044515445,0.0,1.3076542044515445,0.0,0.0,1.3034380607479084,0.0,1.3034380607479084,0.0,0.0,1.0243615459094308,0.0,1.0243615459094308,0.0,0.0,1.0474923970353807,0.0,1.0474923970353807,0.0,0.0,1.0290001789538104,0.0,1.0290001789538104,0.0,0.0,1.0474963106266415,0.0,1.0474963106266415,0.0,0.0,1.0454244057480508,0.0,1.0454244057480508,0.0,0.0,1.3034380607479084,1.0474923970353807,0.0,0.0,1.3034380607479084,1.0474923970353807,0.0,0.0,0.0,0.0,0.0,0.25594175012126685,0.2786540254977341,3.913591260840121e-06,0.0,0.023130851125949814,0.023130851125949814,0.0,0.01849613167283115,0.01849613167283115,False,0.00037361524264198874,0.00037361524264198874,,low,
aircraft_resnet50_student_l_pregap_mse_ce.json,checkpoints/students/aircraft_resnet50_student_l_pregap_mse_ce.pt,aircraft,resnet50,student_l,pregap,mse_ce,distilled,student_l distilled,30,,,val_top1,highest validation Top-1,29,,29,,7.294952742411265,5.719688776802287,1.575264013879086,2.0995800839832035,8.308338332333534,6.539392230534317,4.916401650073683,1.6229905989518438,2.28022802280228,10.861086108610861,2.3692935735934784,0.9209007046933508,1.44839287748148,75.5848830188186,94.93101379724055,3.3039387966325395,1.7906155087033657,1.5133232852198717,51.81518151815182,82.17821782178218,2.3374358299040265,0.8805664304351121,1.4568694042601698,76.66466706658669,95.26094781043791,3.323616305879741,1.801823954699528,1.5217923591918785,51.66516651665167,81.81818181818181,3.2798738299351786,1.7603806044438062,1.519493235398655,51.87518751875187,83.1983198319832,6.539392230534317,3.3039387966325395,4.916401650073683,1.7906155087033657,1.6229905989518438,1.4712828016481418,51.81518151815182,2.28022802280228,82.17821782178218,10.201020102010201,0.1500150015001509,3.2157759246545763,4.957516912507239,0.05050955754373665,23.769701500666784,0.9346452230390612,0.06493040773839165,24.99950054993502,0.9861804759757145,0.06492295493170874,True,3.4330284760452217,0.5955772929951758,train-val Top-1 gap 25.0 pp (overfitting),medium,16.201620162016205
aircraft_resnet50_student_m_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_m_postgap_mse.pt,aircraft,resnet50,student_m,postgap,mse,distilled,student_m distilled,30,,,val_mse,lowest validation MSE for MSE-only distillation,29,,29,,0.13485113123289896,0.0,0.13485113123289896,0.0,0.0,0.11689302923664688,0.0,0.11689302923664688,0.0,0.0,0.08886283226691111,0.0,0.08886283226691111,0.0,0.0,0.08801122362052861,0.0,0.08801122362052861,0.0,0.0,0.0891478230844877,0.0,0.0891478230844877,0.0,0.0,0.08806496893245466,0.0,0.08806496893245466,0.0,0.0,0.0883236885218337,0.0,0.0883236885218337,0.0,0.0,0.11689302923664688,0.08801122362052861,0.0,0.0,0.11689302923664688,0.08801122362052861,0.0,0.0,0.0,0.0,0.0,0.028828060304192216,0.04570330814841127,5.374531192604837e-05,0.0,-0.0008516086463824929,-0.0008516086463824929,0.0,-0.0010828541520330331,-0.0010828541520330331,False,0.061066429615588565,0.061066429615588565,,low,
aircraft_resnet50_student_m_postgap_mse_ce.json,checkpoints/students/aircraft_resnet50_student_m_postgap_mse_ce.pt,aircraft,resnet50,student_m,postgap,mse_ce,distilled,student_m distilled,30,,,val_top1,highest validation Top-1,30,,30,,9.954192443028424,9.590633298511197,0.3635591248695051,0.9598080383923215,5.698860225666048,10.53173490790966,10.179065886324961,0.3526689642243939,1.3201320132013201,5.6705670567056705,3.720698030250975,3.567491134627536,0.1532068963206737,13.407318535148562,39.112177563342925,3.714883979361872,3.5517126908718626,0.16317128067505884,13.111311131113112,40.5040504050405,3.720698030250975,3.567491134627536,0.1532068963206737,13.407318535148562,39.112177563342925,3.714883979361872,3.5517126908718626,0.16317128067505884,13.111311131113112,40.5040504050405,3.697881097304295,3.534334372157919,0.16354672346535726,14.281428142814281,40.384038403840385,10.53173490790966,3.7087999307247315,10.179065886324961,3.5466911438668127,0.3526689642243939,0.16210878800244222,13.111311131113112,1.02010201020102,40.5040504050405,5.1005100510051005,0.0,6.8168509285477885,6.233494412777448,0.0010624926726166273,0.2960074040354499,-0.0058140508891031395,0.009964384354385153,0.2960074040354499,-0.0058140508891031395,0.009964384354385153,True,0.6554195399947229,0.16404359228812973,,low,-2.5802580258025802
aircraft_resnet50_student_m_pregap_mse.json,checkpoints/students/aircraft_resnet50_student_m_pregap_mse.pt,aircraft,resnet50,student_m,pregap,mse,distilled,student_m distilled,30,,,val_mse,lowest validation MSE for MSE-only distillation,30,,30,,1.326751805381569,0.0,1.326751805381569,0.0,0.0,1.345855994300373,0.0,1.345855994300373,0.0,0.0,1.1100685598611402,0.0,1.1100685598611402,0.0,0.0,1.134419971709848,0.0,1.134419971709848,0.0,0.0,1.1100685598611402,0.0,1.1100685598611402,0.0,0.0,1.134419971709848,0.0,1.134419971709848,0.0,0.0,1.133073941923783,0.0,1.133073941923783,0.0,0.0,1.345855994300373,1.134419971709848,0.0,0.0,1.345855994300373,1.134419971709848,0.0,0.0,0.0,0.0,0.0,0.21143602259052496,0.21668324552042884,0.0,0.0,0.024351411848707816,0.024351411848707816,0.0,0.024351411848707816,0.024351411848707816,False,0.0,0.0,,low,
aircraft_resnet50_student_m_pregap_mse_ce.json,checkpoints/students/aircraft_resnet50_student_m_pregap_mse_ce.pt,aircraft,resnet50,student_m,pregap,mse_ce,distilled,student_m distilled,30,,,val_top1,highest validation Top-1,29,,29,,7.342899435211529,5.790866607238092,1.5520328432768493,1.4697060587882425,6.50869825920375,6.484576990108679,4.908382146808431,1.5761948578213916,2.28022802280228,9.030903090309032,3.2032642257235047,1.7559931561413396,1.4472710707263454,54.949010197960405,83.71325734395357,3.7650998769634807,2.2449147572862183,1.5201851156714297,39.24392439243925,73.8973897389739,3.1735850579022076,1.7294166382730687,1.444168407043155,54.10917816207876,83.2933413225802,3.7676039081845882,2.247942408569718,1.5196615133491538,39.033903390339034,74.25742574257426,3.7184890524746597,2.194118468853721,1.524370569707823,40.65406540654065,75.12751275127513,6.484576990108679,3.7650998769634807,4.908382146808431,2.2449147572862183,1.5761948578213916,1.496567264176903,39.24392439243925,2.28022802280228,74.25742574257426,9.030903090309032,0.21002100210021268,2.716973081924091,4.1693143773093215,0.02309424917225078,15.705085805521158,0.561835651239976,0.07291404494508424,15.075274771739728,0.5940188502823807,0.0754931063059987,True,1.543148091305631,0.0665063690986869,train-val Top-1 gap 15.1 pp (overfitting),medium,23.552355235523557
aircraft_resnet50_student_s_postgap_mse.json,checkpoints/students/aircraft_resnet50_student_s_postgap_mse.pt,aircraft,resnet50,student_s,postgap,mse,distilled,student_s distilled,30,,,val_mse,lowest validation MSE for MSE-only distillation,30,,30,,0.1381063776891891,0.0,0.1381063776891891,0.0,0.0,0.11651364165117102,0.0,0.11651364165117102,0.0,0.0,0.08966050469542808,0.0,0.08966050469542808,0.0,0.0,0.08871180093613895,0.0,0.08871180093613895,0.0,0.0,0.08966050469542808,0.0,0.08966050469542808,0.0,0.0,0.08871180093613895,0.0,0.08871180093613895,0.0,0.0,0.08918662804036108,0.0,0.08918662804036108,0.0,0.0,0.11651364165117102,0.08871180093613895,0.0,0.0,0.11651364165117102,0.08871180093613895,0.0,0.0,0.0,0.0,0.0,0.02780184071503207,0.04844587299376102,0.0,0.0,-0.0009487037592891268,-0.0009487037592891268,0.0,-0.0009487037592891268,-0.0009487037592891268,False,0.0,0.0,,low,
